si,dong,location,latitude,longitude,지번주소,도로명주소
제주시,한림읍,"33.35492,126.26172",33.35492,126.26172,제주특별자치도 제주시 한림읍 상명리 2138-2,제주특별자치도 제주시 한림읍 중산간서로 3953
제주시,한림읍,"33.4115,126.26982",33.4115,126.26982,제주특별자치도 제주시 한림읍 한림리 965-11,제주특별자치도 제주시 한림읍 강구로 15
제주시,한림읍,"33.35477,126.26165",33.35477,126.26165,제주특별자치도 제주시 한림읍 월림리 2108-2,제주특별자치도 제주시 한림읍 월림10길 2
제주시,한경면,"33.33703,126.26732",33.33703,126.26732,제주특별자치도 제주시 한경면 저지리 2120-22,제주특별자치도 제주시 한경면 용금로 858
제주시,한경면,"33.3048,126.25667",33.3048,126.25667,제주특별자치도 제주시 한경면 청수리 3389,제주특별자치도 제주시 한경면 청수로 221
제주시,신효동,"33.26048,126.61122",33.26048,126.61121999999999,제주특별자치도 제주시 신효동,제주특별자치도 서귀포시 칠십리로533번길 241
서귀포시,성산읍,"33.35282,126.85875",33.35282,126.85875,제주특별자치도 서귀포시 성산읍 신천리 1085,제주특별자치도 서귀포시 성산읍 일주동로 5464
서귀포시,대정읍,"33.22619,126.27201",33.22619,126.27201000000001,제주특별자치도 서귀포시 대정읍 상모리 2150-3,제주특별자치도 서귀포시 대정읍 상모로 155
서귀포시,안덕면,"33.25627,126.33512",33.25627,126.33511999999999,제주특별자치도 서귀포시 안덕면 화순리 1688-1,제주특별자치도 서귀포시 안덕면 화순서동로 57-6
서귀포시,남원읍,"33.28107,126.66925",33.28107,126.66925,제주특별자치도 서귀포시 남원읍 위미리 1448-3,제주특별자치도 서귀포시 남원읍 위미대성로 31
서귀포시,표선면,"33.32431,126.76141",33.32431,126.76141000000001,제주특별자치도 서귀포시 표선면 토산리 1879-1,제주특별자치도 서귀포시 표선면 중산간동로5570번길 53-18
서귀포시,남원읍,"33.29281,126.6761",33.292809999999996,126.6761,제주특별자치도 서귀포시 남원읍 위미리 1116-5,제주특별자치도 서귀포시 남원읍 위미대성로 125-58
서귀포시,남원읍,"33.310959999999994,126.69047",33.310959999999994,126.69046999999999,제주특별자치도 서귀포시 남원읍 한남리 1657,제주특별자치도 서귀포시 남원읍 중산간동로 6436-3
서귀포시,표선면,"33.35238,126.77474",33.35238,126.77474,제주특별자치도 서귀포시 표선면 가시리 1989-6,제주특별자치도 서귀포시 표선면 가시로 539
서귀포시,남원읍,"33.29981,126.6162",33.29981,126.6162,제주특별자치도 서귀포시 남원읍 하례리 1887,제주특별자치도 서귀포시 남원읍 하례로620번길 20
서귀포시,대정읍,"33.21875,126.25229",33.21875,126.25228999999999,제주특별자치도 서귀포시 대정읍 하모리 2148,제주특별자치도 서귀포시 대정읍 최남단해안로 20-1
제주시,봉개동,"33.45103,126.6219",33.451029999999996,126.6219,제주특별자치도 제주시 봉개동 산 53-1,제주특별자치도 제주시 명림로 430
제주시,애월읍,"33.456579999999995,126.40096",33.456579999999995,126.40096000000001,제주특별자치도 제주시 애월읍 수산리 85-2,제주특별자치도 제주시 애월읍 예원로 158
서귀포시,남원읍,"33.36885,126.68363",33.36885,126.68363000000001,제주특별자치도 서귀포시 남원읍 수망리 산 191,제주특별자치도 서귀포시 남원읍 남조로 1105
서귀포시,남원읍,"33.28062,126.66226",33.28062,126.66226,제주특별자치도 서귀포시 남원읍 위미리 2663,제주특별자치도 서귀포시 남원읍 위미중앙로98번길 5
제주시,애월읍,"33.42726,126.40131",33.42726,126.40131000000001,제주특별자치도 제주시 애월읍 유수암리 1500,제주특별자치도 제주시 애월읍 유수암로 195
제주시,애월읍,"33.4291,126.40969",33.4291,126.40969,제주특별자치도 제주시 애월읍 유수암리 3234,제주특별자치도 제주시 애월읍 유수암평화길 170-2
제주시,애월읍,"33.47298,126.35",33.47298,126.35,제주특별자치도 제주시 애월읍 고내리 337-2,제주특별자치도 제주시 애월읍 애월해안로 390
제주시,애월읍,"33.46728,126.33684",33.46728,126.33684,제주특별자치도 제주시 애월읍 고내리 1156-4,제주특별자치도 제주시 애월읍 애월해안로 232-1
제주시,한림읍,"33.36266,126.24737",33.36266,126.24736999999999,제주특별자치도 제주시 한림읍 금능리 485-6,제주특별자치도 제주시 한림읍 금능남로 313-17
서귀포시,남원읍,"33.30813,126.6334",33.30813,126.6334,제주특별자치도 서귀포시 남원읍 신례리 2014,제주특별자치도 서귀포시 남원읍 신례천로 332
제주시,조천읍,"33.43405,126.7178",33.43405,126.7178,제주특별자치도 제주시 조천읍 교래리 39-3,제주특별자치도 제주시 조천읍 비자림로 1044
제주시,애월읍,"33.4292,126.31847",33.4292,126.31846999999999,제주특별자치도 제주시 애월읍 곽지리 416-2,제주특별자치도 제주시 애월읍 중산간서로 5363
서귀포시,하효동,"33.2491,126.61394",33.2491,126.61393999999999,제주특별자치도 서귀포시 하효동 1213-4,제주특별자치도 서귀포시 칠십리로 628
서귀포시,강정동,"33.26135,126.4832",33.26135,126.4832,제주특별자치도 서귀포시 강정동 3791-4,제주특별자치도 서귀포시 중산간서로 264
제주시,조천읍,"33.53717,126.67106",33.53717,126.67106000000001,제주특별자치도 제주시 조천읍 함덕리 72-31,제주특별자치도 제주시 조천읍 일주동로 1222
제주시,조천읍,"33.49532,126.6369",33.49532,126.6369,제주특별자치도 제주시 조천읍 와흘리 1045-3,제주특별자치도 제주시 조천읍 와흘로 89
제주시,조천읍,"33.52017,126.68866",33.52017,126.68866000000001,제주특별자치도 제주시 조천읍 선흘리 4199,제주특별자치도 제주시 조천읍 북선로 231
서귀포시,성산읍,"33.39997,126.86285",33.39997,126.86285,제주특별자치도 서귀포시 성산읍 난산리 3018,제주특별자치도 서귀포시 성산읍 중산간동로 3874
서귀포시,남원읍,"33.31392,126.70043",33.31392,126.70043000000001,제주특별자치도 서귀포시 남원읍 한남리 1655,제주특별자치도 서귀포시 남원읍 한신로 71-6
서귀포시,안덕면,"33.25142,126.35817",33.25142,126.35817,제주특별자치도 서귀포시 안덕면 감산리 1948,제주특별자치도 서귀포시 안덕면 한밭로 3
제주시,한경면,"33.334,126.20038",33.334,126.20038000000001,제주특별자치도 제주시 한경면 두모리 3023,제주특별자치도 제주시 한경면 용금로 180
제주시,한경면,"33.3482,126.18753",33.3482,126.18753000000001,제주특별자치도 제주시 한경면 신창리 1481,제주특별자치도 제주시 한경면 신한로 46
제주시,한림읍,"33.35913,126.24327",33.35913,126.24327,제주특별자치도 제주시 한림읍 금능리 407-7,제주특별자치도 제주시 한림읍 금능농공길 51
서귀포시,호근동,"33.25473,126.54035",33.25473,126.54035,제주특별자치도 서귀포시 호근동 663-3,제주특별자치도 서귀포시 일주동로 8882
서귀포시,안덕면,"33.29092,126.30065",33.29092,126.30065,제주특별자치도 서귀포시 안덕면 서광리 1394-4,제주특별자치도 서귀포시 안덕면 녹차분재로 65
서귀포시,안덕면,"33.28504,126.3028",33.28504,126.3028,제주특별자치도 서귀포시 안덕면 서광리 2165-2,제주특별자치도 서귀포시 안덕면 서광남로82번길 49
서귀포시,안덕면,"33.285070000000005,126.30293",33.285070000000005,126.30293,제주특별자치도 서귀포시 안덕면 서광리 2165-2,제주특별자치도 서귀포시 안덕면 화순서서로 486
서귀포시,서귀동,"33.2461,126.56853",33.2461,126.56853000000001,제주특별자치도 서귀포시 서귀동 137-6,제주특별자치도 서귀포시 동부로 13-6
서귀포시,중문동,"33.25912,126.42716",33.25912,126.42716000000001,제주특별자치도 서귀포시 중문동 1383-4,제주특별자치도 서귀포시 중문로 90
서귀포시,남원읍,"33.26632,126.62905",33.26632,126.62905,제주특별자치도 서귀포시 남원읍 하례리 510-5,제주특별자치도 서귀포시 남원읍 하신로 139
제주시,노형동,"33.4182,126.48995",33.4182,126.48995,제주특별자치도 제주시 노형동 산 17-3,제주특별자치도 제주시 1100로 2576-10
제주시,조천읍,"33.53739,126.63999",33.53739,126.63999,제주특별자치도 제주시 조천읍 조천리 2346-2,제주특별자치도 제주시 조천읍 조천16길 2
제주시,구좌읍,"33.50768,126.77183",33.50768,126.77183000000001,제주특별자치도 제주시 구좌읍 덕천리 321,제주특별자치도 제주시 구좌읍 월덕로 487
서귀포시,표선면,"33.33056,126.81652",33.33056,126.81652,제주특별자치도 서귀포시 표선면 표선리 2632-7,제주특별자치도 서귀포시 표선면 돈오름로 180
서귀포시,표선면,"33.34746,126.77738",33.34746,126.77738000000001,제주특별자치도 서귀포시 표선면 가시리 3804,제주특별자치도 서귀포시 표선면 한마음초등로 40
제주시,한경면,"33.28747,126.16783",33.28747,126.16783000000001,제주특별자치도 제주시 한경면 고산리 3880-3,제주특별자치도 제주시 한경면 한장서길 50
제주시,애월읍,"33.4456,126.41375",33.4456,126.41375,제주특별자치도 제주시 애월읍 고성리 1117,제주특별자치도 제주시 애월읍 광상로 161
제주시,애월읍,"33.467009999999995,126.37898",33.467009999999995,126.37898,제주특별자치도 제주시 애월읍 수산리 2131-1,제주특별자치도 제주시 애월읍 엄장로 90
제주시,조천읍,"33.50932,126.71439",33.50932,126.71439,제주특별자치도 제주시 조천읍 선흘리 926,제주특별자치도 제주시 조천읍 동백로 68
제주시,구좌읍,"33.50105,126.761",33.50105,126.76100000000001,제주특별자치도 제주시 구좌읍 덕천리 555-1,제주특별자치도 제주시 구좌읍 김송로 690-26
서귀포시,상예동,"33.24667,126.39113",33.24667,126.39113,제주특별자치도 서귀포시 상예동 4999,제주특별자치도 서귀포시 열리로 72
제주시,조천읍,"33.5123,126.68968999999998",33.5123,126.68968999999998,제주특별자치도 제주시 조천읍 선흘리 3343-2,제주특별자치도 제주시 조천읍 선흘서2길 6
제주시,조천읍,"33.54743,126.6947",33.54743,126.6947,제주특별자치도 제주시 조천읍 북촌리 639-1,제주특별자치도 제주시 조천읍 북흘로 6
서귀포시,성산읍,"33.43843,126.85958",33.43843,126.85958000000001,제주특별자치도 서귀포시 성산읍 수산리 4764,제주특별자치도 서귀포시 성산읍 금백조로 130
제주시,도남동,"33.48097,126.53007",33.48097,126.53007,제주특별자치도 제주시 도남동 270-2,제주특별자치도 제주시 연북로 454
서귀포시,안덕면,"33.31033,126.34951",33.31033,126.34951000000001,제주특별자치도 서귀포시 안덕면 동광리 490-1,제주특별자치도 서귀포시 안덕면 신화역사로 582
서귀포시,표선면,"33.37863,126.802",33.37863,126.802,제주특별자치도 서귀포시 표선면 성읍리 1096-1,제주특별자치도 서귀포시 표선면 번영로 2939
서귀포시,대정읍,"33.26033,126.23371000000002",33.260329999999996,126.23371000000002,제주특별자치도 서귀포시 대정읍 동일리 산 4,제주특별자치도 서귀포시 대정읍 일주서로3000번길 196
제주시,조천읍,"33.49678,126.7127",33.49678,126.7127,제주특별자치도 제주시 조천읍 선흘리 668,제주특별자치도 제주시 조천읍 중산간동로 1467
제주시,해안동,"33.46483,126.46452",33.46483,126.46452,제주특별자치도 제주시 해안동 797-1,제주특별자치도 제주시 월산남2길 87
서귀포시,신효동,"33.26999,126.6128",33.26999,126.6128,제주특별자치도 서귀포시 신효동 557-4,제주특별자치도 서귀포시 신효중앙로 71
제주시,조천읍,"33.520140000000005,126.68844",33.520140000000005,126.68843999999999,제주특별자치도 제주시 조천읍 선흘리 3620-2,제주특별자치도 제주시 조천읍 북선로 231
제주시,구좌읍,"33.481190000000005,126.75154",33.481190000000005,126.75153999999999,제주특별자치도 제주시 구좌읍 덕천리 1325-1,제주특별자치도 제주시 구좌읍 중산간동로 1914
제주시,구좌읍,"33.50286,126.76433",33.50286,126.76433,제주특별자치도 제주시 구좌읍 덕천리 1796,제주특별자치도 제주시 구좌읍 덕평로 289
제주시,구좌읍,"33.50075,126.81561",33.50075,126.81561,제주특별자치도 제주시 구좌읍 평대리 2843-1,제주특별자치도 제주시 구좌읍 비자림로 2330
서귀포시,성산읍,"33.3764,126.8437",33.3764,126.8437,제주특별자치도 서귀포시 성산읍 삼달리 1161-2,제주특별자치도 서귀포시 성산읍 삼달로 250
서귀포시,표선면,"33.35837,126.76827",33.35837,126.76827,제주특별자치도 서귀포시 표선면 가시리 3805,제주특별자치도 서귀포시 표선면 중산간동로 5150
제주시,한경면,"33.30324,126.19756",33.30324,126.19756000000001,제주특별자치도 제주시 한경면 고산리 450-1,제주특별자치도 제주시 한경면 고락로 173
제주시,한경면,"33.32475,126.25931",33.32475,126.25931000000001,제주특별자치도 제주시 한경면 저지리 1546-5,제주특별자치도 제주시 한경면 녹차분재로 636
제주시,한림읍,"33.35725,126.24304",33.35725,126.24304,제주특별자치도 제주시 한림읍 금능리 409-1,제주특별자치도 제주시 한림읍 금능농공길 65
제주시,한경면,"33.29335,126.25495",33.29335,126.25495,제주특별자치도 제주시 한경면 청수리 942-2,제주특별자치도 제주시 한경면 연명로 227
제주시,한경면,"33.3356,126.26114",33.3356,126.26114,제주특별자치도 제주시 한경면 저지리 2095-1,제주특별자치도 제주시 한경면 용금로 796
제주시,한림읍,"33.35695,126.27962",33.35695,126.27962,제주특별자치도 제주시 한림읍 상명리 331-3,제주특별자치도 제주시 한림읍 중산간서로 4135
제주시,한림읍,"33.34618,126.25583",33.34618,126.25583,제주특별자치도 제주시 한림읍 월림리 464-1,제주특별자치도 제주시 한림읍 중산간서로 3834-1
서귀포시,성산읍,"33.34747,126.85065",33.34747,126.85065,제주특별자치도 서귀포시 성산읍 신천리 862,제주특별자치도 서귀포시 성산읍 풍천로 20
서귀포시,표선면,"33.32203,126.79131",33.32203,126.79131000000001,제주특별자치도 서귀포시 표선면 세화리 2403-3,제주특별자치도 서귀포시 표선면 세화강왓로 21
서귀포시,성산읍,"33.433640000000004,126.81765",33.433640000000004,126.81765,제주특별자치도 서귀포시 성산읍 수산리 4757-2,제주특별자치도 서귀포시 성산읍 금백조로 548
제주시,애월읍,"33.456140000000005,126.43012",33.456140000000005,126.43012,제주특별자치도 제주시 애월읍 광령리 3316-8,제주특별자치도 제주시 애월읍 광령2길 39
제주시,애월읍,"33.44963,126.39098",33.44963,126.39098,제주특별자치도 제주시 애월읍 장전리 435-1,제주특별자치도 제주시 애월읍 하소로 373
서귀포시,남원읍,"33.29315,126.62729",33.29315,126.62728999999999,제주특별자치도 서귀포시 남원읍 신례리 1279-1,제주특별자치도 서귀포시 남원읍 신례상로 7
제주시,조천읍,"33.43362,126.71682",33.43362,126.71682,제주특별자치도 제주시 조천읍 교래리 42-2,제주특별자치도 제주시 조천읍 비자림로 1044
제주시,조천읍,"33.49438,126.6638",33.49438,126.6638,제주특별자치도 제주시 조천읍 대흘리 2787,제주특별자치도 제주시 조천읍 중산간동로 758
제주시,애월읍,"33.459509999999995,126.43123",33.459509999999995,126.43123,제주특별자치도 제주시 애월읍 광령리 4227,제주특별자치도 제주시 애월읍 광성로 215-5
제주시,애월읍,"33.459070000000004,126.4268",33.459070000000004,126.4268,제주특별자치도 제주시 애월읍 광령리 3374-6,제주특별자치도 제주시 애월읍 광성로 185
제주시,용강동,"33.48093,126.59014",33.48093,126.59013999999999,제주특별자치도 제주시 용강동 1768,제주특별자치도 제주시 아봉로 638-3
제주시,조천읍,"33.46699,126.71017",33.46699,126.71016999999999,제주특별자치도 제주시 조천읍 선흘리 4203,제주특별자치도 제주시 조천읍 선교로 437
서귀포시,남원읍,"33.32443,126.7321",33.32443,126.7321,제주특별자치도 서귀포시 남원읍 수망리 1075,제주특별자치도 서귀포시 남원읍 원님로 187
서귀포시,안덕면,"33.27668,126.31418",33.27668,126.31418000000001,제주특별자치도 서귀포시 안덕면 덕수리 1599-3,제주특별자치도 서귀포시 안덕면 평화로 437-7
제주시,한림읍,"33.4017,126.27084",33.4017,126.27083999999999,제주특별자치도 제주시 한림읍 동명리 666-2,제주특별자치도 제주시 한림읍 한림중앙로 150
제주시,한림읍,"33.36053,126.29786",33.36053,126.29786000000001,제주특별자치도 제주시 한림읍 금악리 2031-17,제주특별자치도 제주시 한림읍 금악남1길 49
제주시,한림읍,"33.34568,126.25539",33.34568,126.25538999999999,제주특별자치도 제주시 한림읍 월림리 산 11,제주특별자치도 제주시 한림읍 중산간서로 3834-1
제주시,애월읍,"33.41857,126.32083",33.41857,126.32083,제주특별자치도 제주시 애월읍 봉성리 1969-1,제주특별자치도 제주시 애월읍 어림비로 80
제주시,애월읍,"33.443659999999994,126.32681",33.443659999999994,126.32681000000001,제주특별자치도 제주시 애월읍 납읍리 2043-1,제주특별자치도 제주시 애월읍 납읍동3길 53-46
제주시,구좌읍,"33.44653,126.78136",33.446529999999996,126.78136,제주특별자치도 제주시 구좌읍 송당리 산 174-1,제주특별자치도 제주시 구좌읍 금백조로 930
제주시,구좌읍,"33.48595,126.82963",33.48595,126.82963000000001,제주특별자치도 제주시 구좌읍 세화리 2766-1,
서귀포시,안덕면,"33.28218,126.34914",33.28218,126.34913999999999,제주특별자치도 서귀포시 안덕면 상창리 2068-7,제주특별자치도 서귀포시 안덕면 중산간서로1615번길 8
제주시,조천읍,"33.48944,126.71839",33.48944,126.71838999999999,제주특별자치도 제주시 조천읍 선흘리 338-6,제주특별자치도 제주시 조천읍 목선동길 13-1
제주시,조천읍,"33.5117,126.67318",33.5117,126.67318,제주특별자치도 제주시 조천읍 대흘리 120-3,제주특별자치도 제주시 조천읍 곱은달길 49
서귀포시,안덕면,"33.27867,126.36139",33.27867,126.36138999999999,제주특별자치도 서귀포시 안덕면 상창리 1276-2,제주특별자치도 서귀포시 안덕면 병악로 28
서귀포시,안덕면,"33.2999,126.31853999999998",33.2999,126.31853999999998,제주특별자치도 서귀포시 안덕면 서광리 산 24-8,제주특별자치도 서귀포시 안덕면 신화역사로304번길 133
서귀포시,남원읍,"33.28838,126.65554",33.28838,126.65553999999999,제주특별자치도 서귀포시 남원읍 위미리 3489-3,제주특별자치도 서귀포시 남원읍 위미항구로 154
서귀포시,남원읍,"33.29445,126.6317",33.29445,126.6317,제주특별자치도 서귀포시 남원읍 신례리 1522-3,제주특별자치도 서귀포시 남원읍 신례상로 47
제주시,구좌읍,"33.44509,126.7569",33.44509,126.7569,제주특별자치도 제주시 구좌읍 송당리 2339-3,
제주시,애월읍,"33.45319,126.35918999999998",33.45319,126.35918999999998,제주특별자치도 제주시 애월읍 하가리 1633,제주특별자치도 제주시 애월읍 중산간서로 5865-13
제주시,오등동,"33.46362,126.52669",33.46362,126.52668999999999,제주특별자치도 제주시 오등동 1234-1,제주특별자치도 제주시 한북로 97
서귀포시,신효동,"33.26554,126.61379",33.26554,126.61379,제주특별자치도 서귀포시 신효동 633-10,제주특별자치도 서귀포시 신효중앙로 18
서귀포시,상효동,"33.28477,126.60816",33.28477,126.60816000000001,제주특별자치도 서귀포시 상효동 409-5,제주특별자치도 서귀포시 중산간동로 7464-5
제주시,조천읍,"33.50663,126.63569",33.50663,126.63569,제주특별자치도 제주시 조천읍 와흘리 1497-1,제주특별자치도 제주시 조천읍 조와로 333
서귀포시,성산읍,"33.43376,126.81789",33.43376,126.81788999999999,제주특별자치도 서귀포시 성산읍 수산리 4717,제주특별자치도 서귀포시 성산읍 금백조로 548
서귀포시,대정읍,"33.2718,126.21127",33.2718,126.21127,제주특별자치도 서귀포시 대정읍 무릉리 2267-5,제주특별자치도 서귀포시 대정읍 무릉송당로 82
제주시,구좌읍,"33.43616,126.73706",33.43616,126.73706000000001,제주특별자치도 제주시 구좌읍 송당리 산 126-7,제주특별자치도 제주시 구좌읍 대천길 2-2
제주시,구좌읍,"33.43627,126.73677",33.43627,126.73676999999999,제주특별자치도 제주시 구좌읍 송당리 산 126-2,제주특별자치도 제주시 구좌읍 번영로 2009
서귀포시,안덕면,"33.28266,126.34867",33.28266,126.34867,제주특별자치도 서귀포시 안덕면 상창리 2065-1,제주특별자치도 서귀포시 안덕면 중산간서로 1618
제주시,조천읍,"33.43403,126.70558",33.43403,126.70558,제주특별자치도 제주시 조천읍 교래리 산 9,제주특별자치도 제주시 조천읍 비자림로 940
서귀포시,안덕면,"33.26418,126.33355",33.264179999999996,126.33355,제주특별자치도 서귀포시 안덕면 화순리 2045-5,제주특별자치도 서귀포시 안덕면 화순서동로 151
제주시,조천읍,"33.49331,126.71556",33.49331,126.71556000000001,제주특별자치도 제주시 조천읍 선흘리 4199,제주특별자치도 제주시 조천읍 중산간동로 1519
서귀포시,성산읍,"33.43854,126.85867",33.43854,126.85866999999999,제주특별자치도 서귀포시 성산읍 수산리 4764,제주특별자치도 서귀포시 성산읍 금백조로 140
제주시,애월읍,"33.45134,126.38523",33.45134,126.38523,제주특별자치도 제주시 애월읍 장전리 1124-2,제주특별자치도 제주시 애월읍 장소로 5
서귀포시,남원읍,"33.271,126.64093",33.271,126.64093000000001,제주특별자치도 서귀포시 남원읍 신례리 231-1,제주특별자치도 서귀포시 남원읍 신례로 51
서귀포시,안덕면,"33.330690000000004,126.35414",33.330690000000004,126.35413999999999,제주특별자치도 서귀포시 안덕면 동광리 산 47-3,제주특별자치도 서귀포시 안덕면 산록남로 415
제주시,아라일동,"33.45523,126.54933",33.45523,126.54933,제주특별자치도 제주시 아라일동 1955-4,제주특별자치도 제주시 한북로 338
제주시,조천읍,"33.48793,126.6501",33.48793,126.6501,제주특별자치도 제주시 조천읍 와흘리 385-3,제주특별자치도 제주시 조천읍 남조로 2520
제주시,조천읍,"33.52676,126.68676",33.526759999999996,126.68676,제주특별자치도 제주시 조천읍 북촌리 1912-2,제주특별자치도 제주시 조천읍 북선로 147
서귀포시,성산읍,"33.38041,126.83752",33.38041,126.83752,제주특별자치도 서귀포시 성산읍 삼달리 1510-1,제주특별자치도 서귀포시 성산읍 중산간동로 4255
제주시,한경면,"33.28788,126.16748",33.28788,126.16748,제주특별자치도 제주시 한경면 고산리 3871,제주특별자치도 제주시 한경면 고산서3길 152
제주시,한림읍,"33.39258,126.27786",33.39258,126.27786,제주특별자치도 제주시 한림읍 동명리 380-2,제주특별자치도 제주시 한림읍 한림중앙로 285
서귀포시,성산읍,"33.34731,126.85055",33.34731,126.85055,제주특별자치도 서귀포시 성산읍 신천리 503,제주특별자치도 서귀포시 성산읍 풍천로 20
서귀포시,하원동,"33.28802,126.45721",33.28802,126.45721,제주특별자치도 서귀포시 하원동 1885-4,제주특별자치도 서귀포시 1100로 501
제주시,노형동,"33.41948,126.49167",33.41948,126.49167,제주특별자치도 제주시 노형동 산 18-4,제주특별자치도 제주시 1100로 2576-10
제주시,조천읍,"33.49305,126.71565",33.49305,126.71565,제주특별자치도 제주시 조천읍 선흘리 4199,제주특별자치도 제주시 조천읍 중산간동로 1519
제주시,봉개동,"33.473859999999995,126.60987",33.473859999999995,126.60987,제주특별자치도 제주시 봉개동 458-10,제주특별자치도 제주시 명림로 143
제주시,애월읍,"33.45233,126.40825",33.452329999999996,126.40825,제주특별자치도 제주시 애월읍 상귀리 1577,제주특별자치도 제주시 애월읍 항파두리로 31
제주시,구좌읍,"33.50615,126.79796",33.50615,126.79796,제주특별자치도 제주시 구좌읍 한동리 4323,
서귀포시,성산읍,"33.46503,126.90863",33.46503,126.90863,제주특별자치도 서귀포시 성산읍 오조리 1305-4,제주특별자치도 서귀포시 성산읍 일주동로 4074
제주시,구좌읍,"33.44307,126.78045",33.44307,126.78045,제주특별자치도 제주시 구좌읍 송당리 산 166-3,제주특별자치도 제주시 구좌읍 금백조로 916
제주시,애월읍,"33.44339,126.39103",33.44339,126.39103,제주특별자치도 제주시 애월읍 장전리 628-2,제주특별자치도 제주시 애월읍 광상로 403
제주시,애월읍,"33.44413,126.38228",33.44413,126.38228000000001,제주특별자치도 제주시 애월읍 장전리 1797,제주특별자치도 제주시 애월읍 장소로 88
제주시,추자면,"33.94683,126.31181",33.94683,126.31181000000001,제주특별자치도 제주시 추자면 묵리 산 138,제주특별자치도 제주시 추자면 추자로 363
제주시,조천읍,"33.465070000000004,126.69301000000002",33.465070000000004,126.69301000000002,제주특별자치도 제주시 조천읍 선흘리 4059-3,제주특별자치도 제주시 조천읍 번영로 1486-1
제주시,구좌읍,"33.43088,126.74768",33.43088,126.74768,제주특별자치도 제주시 구좌읍 송당리 산 286-3,제주특별자치도 제주시 구좌읍 번영로 2136
제주시,조천읍,"33.43365,126.70553999999998",33.43365,126.70553999999998,제주특별자치도 제주시 조천읍 교래리 산 10-5,제주특별자치도 제주시 조천읍 비자림로 940
제주시,조천읍,"33.49154,126.67438",33.49154,126.67438,제주특별자치도 제주시 조천읍 와산리 1435,제주특별자치도 제주시 조천읍 와산서2길 2
서귀포시,도순동,"33.25895,126.47498",33.25895,126.47498,제주특별자치도 서귀포시 도순동 226-8,제주특별자치도 서귀포시 중산간서로 355-5
제주시,한경면,"33.29483,126.20422",33.29483,126.20421999999999,제주특별자치도 제주시 한경면 고산리 3993,제주특별자치도 제주시 한경면 칠전로 225-1
제주시,한림읍,"33.36028,126.3083",33.360279999999996,126.3083,제주특별자치도 제주시 한림읍 금악리 1153-4,제주특별자치도 제주시 한림읍 금악북로 164
제주시,구좌읍,"33.464620000000004,126.83642",33.464620000000004,126.83641999999999,제주특별자치도 제주시 구좌읍 상도리 산 373,제주특별자치도 제주시 구좌읍 용눈이오름로 641
서귀포시,성산읍,"33.38413,126.869",33.38413,126.869,제주특별자치도 서귀포시 성산읍 신산리 1362-4,제주특별자치도 서귀포시 성산읍 독자봉로 75
제주시,한림읍,"33.40412,126.26356",33.40412,126.26356000000001,제주특별자치도 제주시 한림읍 동명리 1976,제주특별자치도 제주시 한림읍 명월성로 56
제주시,애월읍,"33.46301,126.42347",33.46301,126.42347,제주특별자치도 제주시 애월읍 광령리 3857-1,제주특별자치도 제주시 애월읍 하광로 296
서귀포시,중문동,"33.26254,126.42799",33.26254,126.42799,제주특별자치도 서귀포시 중문동 2774,제주특별자치도 서귀포시 중산간서로 821
서귀포시,중문동,"33.262370000000004,126.42804",33.262370000000004,126.42804,제주특별자치도 서귀포시 중문동 2774,제주특별자치도 서귀포시 중산간서로 821
제주시,애월읍,"33.4784,126.36345",33.4784,126.36345,제주특별자치도 제주시 애월읍 신엄리 2730-3,제주특별자치도 제주시 애월읍 애월해안로 560
제주시,추자면,"33.95537,126.30091000000002",33.95537,126.30091000000002,제주특별자치도 제주시 추자면 영흥리 94-1,제주특별자치도 제주시 추자면 추자로 174
제주시,추자면,"33.962990000000005,126.29588",33.962990000000005,126.29588000000001,제주특별자치도 제주시 추자면 대서리 140-7,제주특별자치도 제주시 추자면 추자로 36
서귀포시,호근동,"33.25001,126.53526",33.250009999999996,126.53526000000001,제주특별자치도 서귀포시 호근동 2142,제주특별자치도 서귀포시 일주동로 8954
제주시,조천읍,"33.53955,126.64165",33.53955,126.64165,제주특별자치도 제주시 조천읍 조천리 1205-1,제주특별자치도 제주시 조천읍 신북로 279
제주시,조천읍,"33.52998,126.63515",33.52998,126.63515,제주특별자치도 제주시 조천읍 조천리 3462,제주특별자치도 제주시 조천읍 조와로 61-4
서귀포시,성산읍,"33.405590000000004,126.81707",33.405590000000004,126.81707,제주특별자치도 서귀포시 성산읍 삼달리 2260,제주특별자치도 서귀포시 성산읍 서성일로 239
제주시,한경면,"33.29371,126.21433",33.29371,126.21433,제주특별자치도 제주시 한경면 조수리 4146,제주특별자치도 제주시 한경면 불그못로 30
제주시,한림읍,"33.35281,126.24745",33.35281,126.24745,제주특별자치도 제주시 한림읍 월림리 산 20-2,제주특별자치도 제주시 한림읍 월림7길 90
서귀포시,안덕면,"33.28047,126.35886",33.28047,126.35886,제주특별자치도 서귀포시 안덕면 상창리 1222-2,제주특별자치도 서귀포시 안덕면 중산간서로 1502
서귀포시,남원읍,"33.33691,126.70822",33.336909999999996,126.70822,제주특별자치도 서귀포시 남원읍 수망리 720-1,제주특별자치도 서귀포시 남원읍 남조로 682
서귀포시,남원읍,"33.28856,126.6545",33.28856,126.6545,제주특별자치도 서귀포시 남원읍 위미리 3489-3,제주특별자치도 서귀포시 남원읍 중산간동로 6894
